epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,2532.21,1.18283,1.08401,1.60181,0.6186,0.69245,0.69838,0.35366,1.62487,1.32151,2.01822,0.000406,0.000406,0.000406
182,2545.84,1.14942,1.08539,1.59413,0.67847,0.65237,0.71108,0.37089,1.61953,1.29358,2.00476,0.0004027,0.0004027,0.0004027
183,2559.58,1.14468,1.0609,1.57465,0.61428,0.70538,0.70568,0.35318,1.64752,1.34191,2.04092,0.0003994,0.0003994,0.0003994
184,2573.42,1.16225,1.0733,1.59198,0.67829,0.66139,0.70292,0.36086,1.69217,1.31676,2.06094,0.0003961,0.0003961,0.0003961
185,2587.11,1.13119,1.02226,1.56022,0.67366,0.6655,0.72011,0.37358,1.64543,1.28325,2.02931,0.0003928,0.0003928,0.0003928
186,2600.94,1.15791,1.07075,1.58208,0.63141,0.66837,0.70864,0.36286,1.64573,1.30998,2.03827,0.0003895,0.0003895,0.0003895
187,2614.62,1.13912,1.06981,1.57885,0.67101,0.64874,0.70998,0.36357,1.67164,1.31444,2.056,0.0003862,0.0003862,0.0003862
188,2628.89,1.1302,1.0458,1.56921,0.629,0.6783,0.6953,0.34947,1.71721,1.32771,2.11055,0.0003829,0.0003829,0.0003829
189,2642.69,1.13801,1.05582,1.57795,0.68827,0.66326,0.71238,0.36306,1.66588,1.29133,2.05577,0.0003796,0.0003796,0.0003796
190,2656.37,1.1492,1.05217,1.58046,0.65853,0.68181,0.71299,0.36632,1.66214,1.28442,2.02959,0.0003763,0.0003763,0.0003763
191,2670.15,1.14222,1.04035,1.55936,0.64277,0.6684,0.70983,0.36527,1.63984,1.28775,2.01943,0.000373,0.000373,0.000373
192,2683.81,1.13692,1.04024,1.5727,0.64603,0.67547,0.70386,0.35981,1.64583,1.32855,2.02811,0.0003697,0.0003697,0.0003697
193,2697.58,1.13826,1.05332,1.56438,0.65213,0.66557,0.70462,0.36111,1.65737,1.31126,2.05073,0.0003664,0.0003664,0.0003664
194,2711.32,1.14263,1.05809,1.58096,0.67359,0.66057,0.70907,0.36942,1.63206,1.31491,2.02619,0.0003631,0.0003631,0.0003631
195,2724.79,1.13196,1.04342,1.57257,0.65357,0.66179,0.71867,0.36786,1.64232,1.30044,2.03337,0.0003598,0.0003598,0.0003598
196,2738.46,1.14305,1.03556,1.57022,0.6148,0.67454,0.699,0.35879,1.68595,1.32967,2.08145,0.0003565,0.0003565,0.0003565
197,2752.27,1.11912,1.02942,1.55831,0.65028,0.64797,0.69746,0.35381,1.69294,1.3192,2.06716,0.0003532,0.0003532,0.0003532
198,2765.99,1.12013,1.02174,1.55406,0.60264,0.69128,0.7069,0.36051,1.65991,1.31491,2.05881,0.0003499,0.0003499,0.0003499
199,2779.82,1.0928,0.99819,1.53426,0.66873,0.6589,0.70634,0.35843,1.6719,1.29226,2.07088,0.0003466,0.0003466,0.0003466
200,2793.68,1.11852,1.01597,1.55664,0.67228,0.67061,0.71887,0.36204,1.67946,1.28516,2.07951,0.0003433,0.0003433,0.0003433
201,2807.36,1.10628,1.01328,1.54247,0.66539,0.66337,0.69715,0.35065,1.66698,1.32639,2.08107,0.00034,0.00034,0.00034
202,2821.2,1.12243,1.01785,1.55644,0.68612,0.66178,0.71877,0.36119,1.66869,1.26755,2.07995,0.0003367,0.0003367,0.0003367
203,2834.97,1.11676,1.00642,1.56076,0.67888,0.6602,0.71028,0.35645,1.66173,1.30514,2.06202,0.0003334,0.0003334,0.0003334
204,2848.99,1.096,1.00652,1.54255,0.62054,0.70176,0.71143,0.36245,1.6706,1.28701,2.07798,0.0003301,0.0003301,0.0003301
205,2862.79,1.10133,0.99879,1.53539,0.68594,0.63011,0.71063,0.35348,1.69835,1.31146,2.0995,0.0003268,0.0003268,0.0003268
206,2876.44,1.10851,1.00761,1.54448,0.67659,0.66453,0.7195,0.3625,1.67179,1.28302,2.0743,0.0003235,0.0003235,0.0003235
207,2890.24,1.09335,0.9998,1.53386,0.66251,0.65072,0.70267,0.35032,1.67813,1.31365,2.07247,0.0003202,0.0003202,0.0003202
208,2903.88,1.11043,0.99361,1.54296,0.69986,0.6208,0.70483,0.35048,1.65164,1.31521,2.04279,0.0003169,0.0003169,0.0003169
209,2917.7,1.09031,0.9979,1.52712,0.62829,0.70525,0.70612,0.35401,1.65823,1.29416,2.06304,0.0003136,0.0003136,0.0003136
210,2931.41,1.09778,0.99948,1.53415,0.68485,0.62955,0.70498,0.35307,1.68221,1.29322,2.07398,0.0003103,0.0003103,0.0003103
211,2945.04,1.10089,1.00593,1.54417,0.65107,0.64868,0.70252,0.35846,1.69829,1.29588,2.11141,0.000307,0.000307,0.000307
212,2958.61,1.09513,0.99624,1.53557,0.67,0.62162,0.68931,0.35012,1.66586,1.31607,2.06933,0.0003037,0.0003037,0.0003037
213,2972.39,1.09267,0.99461,1.52363,0.67847,0.62539,0.69406,0.35503,1.67292,1.30645,2.07402,0.0003004,0.0003004,0.0003004
214,2986.01,1.08617,0.9919,1.52691,0.65479,0.68566,0.71179,0.35872,1.69278,1.30285,2.09605,0.0002971,0.0002971,0.0002971
215,2999.76,1.07571,0.97682,1.52631,0.6657,0.66509,0.70629,0.36057,1.6814,1.30059,2.07817,0.0002938,0.0002938,0.0002938
216,3013.58,1.08857,0.98257,1.53158,0.66232,0.65289,0.70696,0.35803,1.70881,1.32337,2.1143,0.0002905,0.0002905,0.0002905
217,3027.26,1.07333,0.96698,1.51873,0.6384,0.67056,0.70408,0.35893,1.68312,1.31995,2.08185,0.0002872,0.0002872,0.0002872
218,3041.12,1.0755,0.96967,1.52226,0.66014,0.6841,0.71404,0.35905,1.67235,1.30058,2.08124,0.0002839,0.0002839,0.0002839
219,3054.88,1.06749,0.97059,1.50961,0.70672,0.61333,0.68722,0.34541,1.70435,1.34544,2.11614,0.0002806,0.0002806,0.0002806
220,3068.49,1.06617,0.95626,1.5116,0.65208,0.66597,0.6992,0.34739,1.71481,1.30148,2.11374,0.0002773,0.0002773,0.0002773
221,3082.26,1.05147,0.93998,1.49379,0.64835,0.67686,0.69751,0.35009,1.68883,1.33134,2.08223,0.000274,0.000274,0.000274
222,3096.19,1.05789,0.95911,1.50811,0.66383,0.66566,0.68716,0.34314,1.71792,1.31267,2.10033,0.0002707,0.0002707,0.0002707
223,3109.86,1.05658,0.95236,1.49147,0.67307,0.67901,0.70038,0.35429,1.69637,1.3024,2.10481,0.0002674,0.0002674,0.0002674
224,3123.71,1.0584,0.95549,1.49912,0.65217,0.6862,0.71157,0.35651,1.6901,1.28699,2.09446,0.0002641,0.0002641,0.0002641
225,3137.4,1.06531,0.9399,1.50547,0.64936,0.69527,0.69985,0.35325,1.71216,1.29172,2.12682,0.0002608,0.0002608,0.0002608
226,3151.31,1.05598,0.94554,1.49216,0.64741,0.68505,0.70912,0.36069,1.68844,1.28326,2.09826,0.0002575,0.0002575,0.0002575
227,3164.97,1.04468,0.93744,1.48963,0.65247,0.68925,0.70362,0.36182,1.69184,1.28963,2.10462,0.0002542,0.0002542,0.0002542
228,3179.54,1.03486,0.92119,1.48089,0.7297,0.60507,0.69583,0.35432,1.69792,1.31146,2.12208,0.0002509,0.0002509,0.0002509
229,3193.16,1.04851,0.92814,1.4964,0.63307,0.69395,0.70151,0.35255,1.72453,1.29876,2.1406,0.0002476,0.0002476,0.0002476
230,3206.61,1.04884,0.9372,1.4882,0.70497,0.63928,0.7016,0.35573,1.70466,1.304,2.10657,0.0002443,0.0002443,0.0002443
231,3220.32,1.04101,0.9287,1.49339,0.65432,0.6648,0.7012,0.35496,1.69687,1.31698,2.10555,0.000241,0.000241,0.000241
232,3234.15,1.06013,0.95213,1.50042,0.66821,0.63609,0.68878,0.35061,1.71923,1.32941,2.12125,0.0002377,0.0002377,0.0002377
233,3247.8,1.04696,0.9414,1.47889,0.71609,0.62458,0.70589,0.35301,1.71223,1.31468,2.11353,0.0002344,0.0002344,0.0002344
234,3261.61,1.02091,0.91653,1.47049,0.6793,0.65836,0.70577,0.3513,1.71441,1.33448,2.13721,0.0002311,0.0002311,0.0002311
235,3275.22,1.03076,0.93137,1.48428,0.66009,0.66551,0.69977,0.35372,1.69645,1.30775,2.13414,0.0002278,0.0002278,0.0002278
236,3289.09,1.03792,0.92432,1.47659,0.66622,0.64724,0.69825,0.3494,1.71331,1.3314,2.12833,0.0002245,0.0002245,0.0002245
237,3302.86,1.04722,0.92679,1.48663,0.65334,0.68237,0.70188,0.34791,1.73735,1.3306,2.15053,0.0002212,0.0002212,0.0002212
238,3316.67,1.02665,0.91742,1.47495,0.64108,0.71052,0.71067,0.3576,1.71755,1.30837,2.12485,0.0002179,0.0002179,0.0002179
239,3330.45,1.03142,0.91904,1.48492,0.68762,0.67676,0.71012,0.35758,1.7362,1.30495,2.15125,0.0002146,0.0002146,0.0002146
240,3344.29,1.02384,0.90754,1.47436,0.67572,0.6762,0.7065,0.35992,1.69001,1.29268,2.11763,0.0002113,0.0002113,0.0002113
241,3358.1,1.01793,0.9032,1.48247,0.65798,0.67909,0.70189,0.35429,1.70229,1.30628,2.11874,0.000208,0.000208,0.000208
242,3372.02,1.03523,0.91928,1.48416,0.67667,0.66207,0.69885,0.35507,1.70072,1.31727,2.12283,0.0002047,0.0002047,0.0002047
243,3386.73,1.01398,0.91027,1.4708,0.64112,0.69343,0.69901,0.35585,1.70824,1.31602,2.12764,0.0002014,0.0002014,0.0002014
244,3400.81,1.02457,0.90534,1.46285,0.65291,0.69294,0.69947,0.35418,1.70609,1.31784,2.14076,0.0001981,0.0001981,0.0001981
245,3414.72,1.01553,0.89033,1.46428,0.64386,0.67783,0.68957,0.34799,1.71729,1.32774,2.13856,0.0001948,0.0001948,0.0001948
246,3428.61,1.01082,0.89477,1.45703,0.64891,0.66825,0.69314,0.35345,1.69781,1.32283,2.13831,0.0001915,0.0001915,0.0001915
247,3442.51,1.03192,0.9155,1.46953,0.63081,0.71024,0.69716,0.35312,1.71724,1.29652,2.15353,0.0001882,0.0001882,0.0001882
248,3456.36,1.00249,0.89562,1.44446,0.64076,0.68602,0.68739,0.34942,1.71667,1.30215,2.14891,0.0001849,0.0001849,0.0001849
249,3470.78,1.01991,0.90021,1.47031,0.65858,0.6808,0.69009,0.34764,1.73765,1.29935,2.16517,0.0001816,0.0001816,0.0001816
250,3485.08,1.00592,0.8925,1.45595,0.62279,0.70231,0.68315,0.3411,1.72339,1.33767,2.15103,0.0001783,0.0001783,0.0001783
251,3499.71,0.99218,0.86421,1.43508,0.66655,0.66228,0.6927,0.34587,1.7118,1.34259,2.14591,0.000175,0.000175,0.000175
252,3513.47,1.00236,0.88993,1.45446,0.6486,0.67176,0.68566,0.34536,1.72282,1.34368,2.16662,0.0001717,0.0001717,0.0001717
253,3528.09,0.99944,0.87498,1.45581,0.62115,0.70245,0.68595,0.34484,1.73098,1.34349,2.16944,0.0001684,0.0001684,0.0001684
254,3541.79,1.00316,0.88007,1.4568,0.63765,0.68271,0.68947,0.34284,1.7336,1.33734,2.16977,0.0001651,0.0001651,0.0001651
255,3555.33,0.98428,0.86001,1.43178,0.6581,0.65609,0.68835,0.34457,1.73497,1.33356,2.15951,0.0001618,0.0001618,0.0001618
256,3569.09,0.98789,0.86728,1.44157,0.61487,0.68586,0.688,0.34359,1.73706,1.35152,2.16523,0.0001585,0.0001585,0.0001585
257,3582.62,0.99258,0.87591,1.44801,0.648,0.66707,0.68799,0.34799,1.73242,1.33603,2.16095,0.0001552,0.0001552,0.0001552
258,3596.72,0.98971,0.86787,1.44313,0.65357,0.66582,0.69303,0.34999,1.73692,1.34278,2.17084,0.0001519,0.0001519,0.0001519
259,3610.43,0.98148,0.86341,1.43891,0.6508,0.68087,0.69538,0.34738,1.73132,1.33227,2.1649,0.0001486,0.0001486,0.0001486
260,3624.08,0.97858,0.87532,1.43458,0.63336,0.70011,0.701,0.34681,1.75602,1.31792,2.18236,0.0001453,0.0001453,0.0001453
261,3637.92,1.00161,0.87776,1.45139,0.6608,0.67166,0.70192,0.35198,1.73957,1.32219,2.16603,0.000142,0.000142,0.000142
262,3651.54,0.99353,0.86515,1.43899,0.64224,0.69679,0.70569,0.35401,1.72791,1.29427,2.16459,0.0001387,0.0001387,0.0001387
263,3667.03,0.96562,0.83898,1.42101,0.63313,0.70036,0.70866,0.35746,1.7272,1.29593,2.16343,0.0001354,0.0001354,0.0001354
264,3680.63,0.98903,0.87789,1.43686,0.66336,0.66672,0.69618,0.35185,1.72664,1.3105,2.17115,0.0001321,0.0001321,0.0001321
265,3696.29,0.97898,0.85538,1.43507,0.63572,0.70446,0.69845,0.34864,1.73306,1.30844,2.16552,0.0001288,0.0001288,0.0001288
266,3710,0.9885,0.86861,1.44443,0.62739,0.69435,0.69838,0.35039,1.742,1.31287,2.17092,0.0001255,0.0001255,0.0001255
267,3724.18,0.95002,0.82905,1.40887,0.65677,0.66952,0.69536,0.34987,1.75158,1.3253,2.19099,0.0001222,0.0001222,0.0001222
268,3737.77,0.96849,0.8421,1.42759,0.66118,0.67852,0.70046,0.35465,1.74109,1.30823,2.18914,0.0001189,0.0001189,0.0001189
269,3752.78,0.95595,0.84685,1.41273,0.63113,0.68191,0.69297,0.35492,1.73439,1.31877,2.17991,0.0001156,0.0001156,0.0001156
270,3766.35,0.9733,0.85153,1.42593,0.66544,0.68923,0.70028,0.35651,1.7316,1.31355,2.18095,0.0001123,0.0001123,0.0001123
271,3781.1,0.96931,0.84931,1.41812,0.68184,0.65019,0.69391,0.35218,1.74628,1.30363,2.18743,0.000109,0.000109,0.000109
272,3794.64,0.97467,0.84745,1.42933,0.66028,0.6755,0.69498,0.3514,1.73288,1.32073,2.16792,0.0001057,0.0001057,0.0001057
273,3809.11,0.96262,0.8467,1.42364,0.66742,0.65918,0.68953,0.34169,1.74174,1.3411,2.17704,0.0001024,0.0001024,0.0001024
274,3822.82,0.95544,0.83572,1.41786,0.64462,0.68108,0.69426,0.34817,1.73862,1.32372,2.17861,9.91e-05,9.91e-05,9.91e-05
