epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,1357.51,1.11127,0.93965,1.30784,0.65638,0.69228,0.70256,0.35773,1.60374,1.31888,1.79853,0.0001882,0.0001882,0.0001882
125,1367.84,1.09954,0.95356,1.30567,0.66726,0.66846,0.70061,0.36014,1.60932,1.27864,1.80018,0.0001816,0.0001816,0.0001816
126,1378.01,1.09585,0.95217,1.30196,0.64923,0.69527,0.713,0.36829,1.60341,1.28104,1.79667,0.000175,0.000175,0.000175
127,1388.81,1.09177,0.93259,1.29987,0.63159,0.69354,0.70596,0.36043,1.6095,1.29539,1.79761,0.0001684,0.0001684,0.0001684
128,1399.01,1.0778,0.9378,1.29771,0.66185,0.65532,0.68698,0.35299,1.62202,1.28642,1.80764,0.0001618,0.0001618,0.0001618
129,1409.53,1.09651,0.94341,1.31094,0.64747,0.65445,0.6809,0.35032,1.61852,1.32222,1.80303,0.0001552,0.0001552,0.0001552
130,1419.85,1.07384,0.91223,1.28815,0.65355,0.64628,0.70116,0.35755,1.63262,1.31036,1.80334,0.0001486,0.0001486,0.0001486
131,1430.1,1.06857,0.91361,1.28763,0.66964,0.65584,0.70319,0.35488,1.64978,1.30086,1.83046,0.000142,0.000142,0.000142
132,1440.26,1.06475,0.91589,1.2862,0.69914,0.63846,0.70282,0.35836,1.63429,1.27074,1.81527,0.0001354,0.0001354,0.0001354
133,1450.52,1.06205,0.91921,1.28465,0.6405,0.68005,0.7043,0.35348,1.6419,1.28321,1.81216,0.0001288,0.0001288,0.0001288
134,1460.75,1.06534,0.90368,1.28796,0.67153,0.67087,0.71433,0.36312,1.61869,1.26266,1.80595,0.0001222,0.0001222,0.0001222
135,1471.12,1.07116,0.89133,1.28931,0.66308,0.67492,0.70647,0.36081,1.63029,1.29078,1.81265,0.0001156,0.0001156,0.0001156
136,1481.7,1.06419,0.90814,1.28732,0.64798,0.67227,0.70596,0.35782,1.64726,1.29977,1.81916,0.000109,0.000109,0.000109
137,1491.97,1.0624,0.90552,1.28677,0.69401,0.65441,0.70325,0.35824,1.6373,1.29272,1.81106,0.0001024,0.0001024,0.0001024
138,1502.21,1.05952,0.90578,1.28709,0.68383,0.64357,0.69408,0.35725,1.62886,1.28978,1.81307,9.58e-05,9.58e-05,9.58e-05
139,1512.55,1.06088,0.88721,1.28154,0.64666,0.68754,0.70462,0.35222,1.64527,1.28266,1.81856,8.92e-05,8.92e-05,8.92e-05
140,1523.03,1.03372,0.88565,1.26913,0.70987,0.63101,0.69714,0.35283,1.64092,1.29357,1.82432,8.26e-05,8.26e-05,8.26e-05
141,1533.08,1.04398,0.87942,1.30156,0.66552,0.65917,0.68034,0.34112,1.66539,1.29637,1.87211,7.6e-05,7.6e-05,7.6e-05
142,1542.2,1.02262,0.79383,1.28815,0.70664,0.62867,0.68751,0.3436,1.64919,1.31282,1.83786,6.94e-05,6.94e-05,6.94e-05
143,1551.6,0.99313,0.76862,1.26567,0.71081,0.65245,0.71398,0.35873,1.64389,1.27193,1.83826,6.28e-05,6.28e-05,6.28e-05
144,1560.75,0.99507,0.76539,1.27492,0.69987,0.65608,0.70322,0.35277,1.66109,1.27777,1.85245,5.62e-05,5.62e-05,5.62e-05
145,1569.97,0.97332,0.75196,1.26316,0.69031,0.64907,0.70157,0.35008,1.65931,1.29288,1.85566,4.96e-05,4.96e-05,4.96e-05
146,1579.03,0.98237,0.76992,1.27409,0.71994,0.65446,0.70951,0.35657,1.64339,1.28548,1.84536,4.3e-05,4.3e-05,4.3e-05
147,1588.08,0.97234,0.75154,1.25514,0.64884,0.69282,0.69973,0.35255,1.64435,1.28438,1.8414,3.64e-05,3.64e-05,3.64e-05
148,1597.25,0.97965,0.75055,1.26275,0.66934,0.67522,0.69589,0.34966,1.64684,1.28677,1.84678,2.98e-05,2.98e-05,2.98e-05
149,1606.57,0.97525,0.74726,1.2614,0.67435,0.66338,0.69256,0.35323,1.64236,1.28671,1.84735,2.32e-05,2.32e-05,2.32e-05
150,1615.68,0.98609,0.76244,1.27797,0.67201,0.66885,0.69902,0.35555,1.64368,1.28662,1.85061,1.66e-05,1.66e-05,1.66e-05
