epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,4249.42,1.12965,1.02934,1.57969,0.68393,0.65312,0.70482,0.35907,1.62468,1.36708,2.06378,0.0004621,0.0004621,0.0004621
165,4274.85,1.12923,1.01564,1.57631,0.6515,0.66044,0.68048,0.34624,1.62095,1.35832,2.06304,0.0004588,0.0004588,0.0004588
166,4300.29,1.13997,1.03228,1.58955,0.64052,0.67483,0.69673,0.35906,1.63822,1.3539,2.06319,0.0004555,0.0004555,0.0004555
167,4325.88,1.13185,1.02379,1.58182,0.70047,0.64383,0.70626,0.35265,1.65316,1.36407,2.07241,0.0004522,0.0004522,0.0004522
168,4351.26,1.11002,1.02039,1.56447,0.65529,0.67948,0.70567,0.35828,1.6253,1.3392,2.04138,0.0004489,0.0004489,0.0004489
169,4376.72,1.10404,1.00889,1.55687,0.68951,0.65287,0.70073,0.35286,1.62439,1.35643,2.05393,0.0004456,0.0004456,0.0004456
170,4402.18,1.10142,0.99113,1.55743,0.6754,0.66671,0.70973,0.36249,1.59778,1.33397,2.04625,0.0004423,0.0004423,0.0004423
171,4427.62,1.10746,0.99248,1.55536,0.6506,0.66054,0.69681,0.34819,1.6276,1.3484,2.11302,0.000439,0.000439,0.000439
172,4453.39,1.11184,0.99467,1.55595,0.67062,0.64368,0.66842,0.32727,1.67894,1.44429,2.1036,0.0004357,0.0004357,0.0004357
173,4478.93,1.09314,0.98754,1.55706,0.65883,0.66788,0.70427,0.35428,1.61935,1.33734,2.0653,0.0004324,0.0004324,0.0004324
174,4504.29,1.09271,0.97928,1.55298,0.65677,0.69236,0.71307,0.35732,1.60377,1.34556,2.04905,0.0004291,0.0004291,0.0004291
175,4530.08,1.11543,1.00731,1.55869,0.64659,0.67885,0.69982,0.35378,1.62851,1.37166,2.05884,0.0004258,0.0004258,0.0004258
176,4555.69,1.08461,0.96651,1.54844,0.6773,0.65205,0.69276,0.34613,1.6523,1.36006,2.118,0.0004225,0.0004225,0.0004225
177,4581.09,1.10033,0.96532,1.55674,0.68409,0.65539,0.70616,0.35709,1.62029,1.32938,2.06693,0.0004192,0.0004192,0.0004192
178,4606.67,1.08096,0.97065,1.53773,0.64116,0.67867,0.69822,0.35066,1.64068,1.34072,2.08853,0.0004159,0.0004159,0.0004159
179,4632.24,1.08212,0.96266,1.54791,0.64605,0.64788,0.67763,0.34255,1.65286,1.37334,2.12208,0.0004126,0.0004126,0.0004126
180,4657.72,1.0979,0.97307,1.55035,0.63264,0.69058,0.69586,0.34672,1.63903,1.3478,2.08652,0.0004093,0.0004093,0.0004093
