epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1083.67,0.96327,0.77469,1.23528,0.69143,0.69281,0.71824,0.38867,1.61897,1.17291,1.75067,0.0001618,0.0001618,0.0001618
129,1091.9,0.97174,0.7857,1.23433,0.69444,0.67592,0.71798,0.39406,1.59465,1.17992,1.73287,0.0001552,0.0001552,0.0001552
130,1100.24,0.97078,0.79016,1.23273,0.70344,0.66804,0.70913,0.3968,1.60386,1.19428,1.73725,0.0001486,0.0001486,0.0001486
131,1108.51,0.95325,0.76276,1.22642,0.67307,0.70009,0.71188,0.39036,1.61236,1.19437,1.76369,0.000142,0.000142,0.000142
132,1116.92,0.95753,0.7557,1.22141,0.69226,0.67965,0.70777,0.39103,1.62189,1.17722,1.76403,0.0001354,0.0001354,0.0001354
133,1125.14,0.94907,0.76026,1.22081,0.67345,0.69521,0.71064,0.39418,1.62685,1.17893,1.77231,0.0001288,0.0001288,0.0001288
134,1133.47,0.94639,0.75279,1.22152,0.70198,0.65477,0.71463,0.39186,1.6096,1.17524,1.75749,0.0001222,0.0001222,0.0001222
135,1141.66,0.9402,0.74693,1.2182,0.6343,0.70423,0.7007,0.38931,1.59968,1.19174,1.74647,0.0001156,0.0001156,0.0001156
136,1149.86,0.95174,0.76348,1.22814,0.67602,0.6919,0.70917,0.39208,1.61129,1.17686,1.7453,0.000109,0.000109,0.000109
137,1158.06,0.93621,0.75032,1.21565,0.69483,0.69095,0.7168,0.39203,1.62142,1.17314,1.75423,0.0001024,0.0001024,0.0001024
138,1166.34,0.93392,0.74982,1.21363,0.71612,0.65652,0.7102,0.3904,1.61746,1.16508,1.75351,9.58e-05,9.58e-05,9.58e-05
139,1174.68,0.91261,0.72861,1.19939,0.69825,0.66708,0.71637,0.39011,1.64005,1.16216,1.77953,8.92e-05,8.92e-05,8.92e-05
140,1183.3,0.9167,0.74013,1.20871,0.68809,0.69357,0.72219,0.39136,1.64573,1.1751,1.78829,8.26e-05,8.26e-05,8.26e-05
141,1191.67,0.8872,0.67537,1.20352,0.71682,0.64859,0.70527,0.38372,1.65289,1.19142,1.8172,7.6e-05,7.6e-05,7.6e-05
142,1199.2,0.87466,0.64848,1.19744,0.70668,0.65672,0.71186,0.38584,1.63056,1.1933,1.80314,6.94e-05,6.94e-05,6.94e-05
143,1206.68,0.86953,0.63535,1.20021,0.65034,0.6974,0.71609,0.38595,1.63526,1.18612,1.80594,6.28e-05,6.28e-05,6.28e-05
144,1214.15,0.84309,0.59839,1.18149,0.7782,0.61226,0.71297,0.38564,1.63286,1.18619,1.80141,5.62e-05,5.62e-05,5.62e-05
145,1221.76,0.82733,0.58384,1.16758,0.65813,0.71063,0.7102,0.38451,1.63547,1.17977,1.80208,4.96e-05,4.96e-05,4.96e-05
146,1229.31,0.80818,0.586,1.1607,0.64479,0.72812,0.70764,0.38928,1.63895,1.19735,1.80301,4.3e-05,4.3e-05,4.3e-05
147,1236.91,0.81802,0.58659,1.16403,0.65909,0.69064,0.70602,0.38303,1.64458,1.1984,1.81391,3.64e-05,3.64e-05,3.64e-05
148,1244.37,0.82016,0.59218,1.17183,0.66699,0.68702,0.70839,0.38861,1.64034,1.18639,1.80559,2.98e-05,2.98e-05,2.98e-05
149,1251.81,0.80206,0.5584,1.14845,0.64886,0.7045,0.71154,0.38366,1.64326,1.17562,1.8176,2.32e-05,2.32e-05,2.32e-05
150,1259.43,0.81067,0.56304,1.15871,0.6531,0.70438,0.71309,0.38856,1.64137,1.19009,1.81694,1.66e-05,1.66e-05,1.66e-05
